Start,End,Speaker,Text
0:00:00,0:00:05,SPEAKER_01,...app para nuestro chat. Se llama Stop Motion.
0:00:05,0:00:08,SPEAKER_03,¿Y es gratis? ¿Trabajamos de...?
0:00:08,0:00:29,SPEAKER_01,"Sí, es gratis. Y entonces empezamos con un nuevo filme. No sé si quieres ver qué hay. Entonces, puse este pedazo de tapete aquí para asegurar que siempre esté en el mismo lugar. Y luego..."
0:00:29,0:00:37,SPEAKER_03,Está en la tienda de aplicaciones. Yo no tengo un teléfono. ¿Solo en la tienda de aplicaciones? Pero lo puedes hacer con una cámara nueva.
0:00:37,0:01:31,SPEAKER_01,"Probablemente envió el enlace a la tienda de aplicaciones, pero podrías encontrarlo en tu sitio web. En tu sitio web. Lo siento. Entonces... empezamos con el botón de la cámara. Solo toma una foto. Y luego... puedes ajustar esto aquí. ¿Qué es eso? Esto ajusta cuántas de las imágenes anteriores aparecen. No recuerdo quién hoy estaba diciendo... estaba describiendo cómo hacemos animaciones. Y dijo que debes ir a base de los sospechos. Dijo algo sobre las imágenes por segundo. Si ves ahora, cuando lo aprieto, tiene el frame anterior y lo que ahora está diciendo. Esa es la parte más complicada de usar esta aplicación."
0:01:31,0:01:37,SPEAKER_04,¿Qué es eso? ¿Ajusta? Esto ajusta cuántas... ¿Cuántas imágenes aparecerán?
0:01:37,0:01:45,SPEAKER_01,Podría aparecer... Solo tenemos una antes. Pero podría aparecer... podría aparecer como 5. Para que sepa cuánto rápido está moviendo algo.
0:01:45,0:01:49,SPEAKER_03,Stop Motion Studio es Stop Motion Studio Pro. Pero es el de regular.
0:01:49,0:02:13,SPEAKER_01,"Sí, sí. Y luego estoy moviendo esto. Y puedo ver que estoy moviendo a una distancia de un balón cada vez. ¡Oh, no! Angela. Esta es un ejemplo perfecto de cómo descargar una foto. Vas... sí, vas... vas aquí, das la flecha y vuelves. Solo seleccionas el frame y descargas."
0:02:14,0:02:18,SPEAKER_03,"Sí, así que si esto se mueve, tienes que descargarlo."
