Start,End,Speaker,Text
0:00:00,0:00:32,SPEAKER_06,Oh oh
0:01:00,0:01:32,SPEAKER_05,Oh um
0:02:00,0:02:32,SPEAKER_07,Those wedges um
0:03:00,0:03:04,SPEAKER_09,Foreign foreign
0:03:32,0:03:48,SPEAKER_04,Foreign comiendo enjoying their lives
0:04:02,0:04:04,SPEAKER_05,Foreign
0:04:04,0:04:06,SPEAKER_01,Foreign
0:04:30,0:04:32,SPEAKER_08,Sweet she yes
0:04:34,0:04:36,SPEAKER_09,Foreign
0:04:48,0:04:50,SPEAKER_05,Foreign
0:05:04,0:05:06,SPEAKER_09,Foreign
0:05:16,0:05:20,SPEAKER_07,Agency agency
0:05:20,0:05:36,SPEAKER_09,Foreign foreign
0:06:04,0:06:06,SPEAKER_07,Foreign
0:06:18,0:06:20,SPEAKER_05,Foreign
0:06:34,0:06:36,SPEAKER_09,Foreign
0:06:40,0:07:06,SPEAKER_07,Foreign foreign foreign
0:07:18,0:07:36,SPEAKER_08,Foreign foreign
0:07:48,0:08:06,SPEAKER_09,Is foreign
0:08:30,0:08:32,SPEAKER_10,Is
0:08:34,0:08:36,SPEAKER_07,Foreign
0:08:48,0:08:58,SPEAKER_10,Like he calls himself that yeah yeah
0:09:04,0:09:20,SPEAKER_09,Foreign foreign
0:09:34,0:09:36,SPEAKER_06,Foreign
0:09:44,0:09:46,SPEAKER_01,Foreign
0:10:04,0:10:20,SPEAKER_10,Foreign foreign
0:10:34,0:10:36,SPEAKER_09,"No, it means"
0:10:42,0:10:45,SPEAKER_08,You're back in isabel together if we had known that both their moms
0:10:48,0:10:52,SPEAKER_09,I know foreign
0:10:56,0:11:00,SPEAKER_10,"See oh my god, they can yeah see"
0:11:12,0:11:14,SPEAKER_07,Foreign
0:11:28,0:11:30,SPEAKER_01,Foreign
0:11:42,0:11:44,SPEAKER_02,Yeah
0:11:58,0:12:14,SPEAKER_10,No is
0:12:28,0:12:30,SPEAKER_04,Foreign
0:12:48,0:13:00,SPEAKER_03,Foreign foreign
0:13:08,0:13:13,SPEAKER_07,My other after school don't take us outside when i'm playing it's like and i'm like we're the best ones yeah
0:13:14,0:13:17,SPEAKER_06,"And you're like, yeah, we're the we're the funnest"
0:13:28,0:13:30,SPEAKER_04,My god
0:13:42,0:14:00,SPEAKER_07,See foreign
0:14:00,0:14:02,SPEAKER_09,Foreign
0:14:20,0:14:22,SPEAKER_02,Is
0:14:30,0:14:54,SPEAKER_10,Is a good translation
0:15:00,0:15:02,SPEAKER_06,Foreign
0:15:30,0:15:32,SPEAKER_09,Foreign
0:16:00,0:16:02,SPEAKER_07,Foreign
0:16:20,0:16:32,SPEAKER_09,No foreign
0:16:50,0:17:23,SPEAKER_10,"Yeah is but you know like it's like like yeah, see like they're real big communities"
0:17:25,0:17:46,SPEAKER_08,I think everyone we weren't at the he got this but I think multiple people and like this barber shop foreign
0:18:00,0:18:02,SPEAKER_01,Foreign
0:18:10,0:18:12,SPEAKER_10,Foreign
0:18:30,0:18:49,SPEAKER_08,"No can I just comment that they amazed up twice like he ran up i have twice there were the two stories that were like marijuana and like, you know, yes did you see that? And I was like i am twice because there were two smoke shots the other way"
0:19:00,0:19:32,SPEAKER_07,Foreign foreign foreign
0:19:46,0:20:02,SPEAKER_10,See um
0:20:24,0:20:32,SPEAKER_04,Yeah see
0:20:40,0:20:42,SPEAKER_07,Foreign
0:21:00,0:21:02,SPEAKER_04,Foreign
0:21:26,0:21:42,SPEAKER_09,Is foreign foreign
0:22:00,0:23:17,SPEAKER_10,"Like foreign okay like the pieces and like i Don't know like it does this just it was really nice to see her in that other context and like how she like, you know i guess just in a more relaxed space how she felt more comfortable to like really be so much more verbal what was she saying just like talking about everything like what she was seeing what she was taking photos. I mean it was like oh my god the church oh my god"
0:23:17,0:23:22,SPEAKER_04,The manicures. Oh my god jesus
0:23:28,0:23:30,SPEAKER_09,Foreign
0:23:58,0:24:30,SPEAKER_07,Foreign foreign foreign
0:24:58,0:25:00,SPEAKER_04,Foreign
0:25:18,0:25:50,SPEAKER_10,Like it was covering a little bit of the sidewalk almost like it was really close foreign move and foreign foreign
0:25:58,0:26:12,SPEAKER_04,"Foreign yeah, it was really funny"
0:26:12,0:26:18,SPEAKER_10,I don't know foreign foreign
0:26:18,0:26:20,SPEAKER_09,Foreign
0:26:20,0:26:39,SPEAKER_07,Foreign foreign foreign foreign foreign
0:26:56,0:27:29,SPEAKER_08,Foreign i know I was just hyper alert when they got my singing was out foreign
0:27:56,0:28:58,SPEAKER_09,Foreign foreign foreign
0:29:08,0:29:25,SPEAKER_08,And we found the korean ramen it's the first thing there's korean ramen in a k-10 That's what they were touching and grabbing so I was like
0:29:42,0:29:44,SPEAKER_09,Foreign
0:30:12,0:30:14,SPEAKER_07,Foreign
0:30:20,0:30:23,SPEAKER_10,Like you can you really you've got a
0:30:32,0:30:34,SPEAKER_05,Foreign
0:30:42,0:30:45,SPEAKER_09,Foreign
0:31:12,0:31:15,SPEAKER_06,Foreign
0:31:42,0:31:44,SPEAKER_07,Foreign
0:32:10,0:32:12,SPEAKER_05,You know like
0:32:13,0:32:33,SPEAKER_07,Behind the scenes sin foreign
0:32:38,0:32:45,SPEAKER_09,Foreign is
0:33:42,0:33:54,SPEAKER_07,It
0:34:05,0:34:18,SPEAKER_09,Funny pero si lo decimos pero no es una mala palabra no no es una mala palabra pero
0:34:18,0:34:22,SPEAKER_07,No confia su mente así pero yo de que estás hablando como muy familiar
0:34:22,0:34:38,SPEAKER_09,Muy vulgar muy de calle y eso es importante saberlo no porque bueno estaban muy emocionados si sabés que llevar la cámara a casa
0:34:38,0:34:43,SPEAKER_01,Casa cuando podía
0:34:43,0:34:49,SPEAKER_09,Le dije que es que no que queríamos ver las fotos hoy entonces mañana que como
0:34:49,0:34:54,SPEAKER_01,Seguimos esto bueno yo estaba sacando las fotos
0:34:54,0:35:02,SPEAKER_02,Con el wifi yo voy a hacer la noche durante mi clase mi Belén se llevó algunas
0:35:02,0:35:06,SPEAKER_09,Durante tu clase si no sé
0:35:06,0:35:08,SPEAKER_02,Belén tiene
0:35:08,0:35:10,SPEAKER_00,Los otros
0:35:10,0:35:12,SPEAKER_02,Belén tiene algunas
0:35:12,0:35:20,SPEAKER_09,Y porque que queríamos mañana habíamos dicho en el grupo en los grupos pequeños verlas
0:35:20,0:35:36,SPEAKER_02,Verlas en las cámaras porque no tenemos computadoras por favor no tenemos suficientes computadoras no sé si pueden accesar tal vez pueden usar sus propios computadoras como
0:35:36,0:35:38,SPEAKER_10,Voy a tener el mio
0:35:38,0:35:46,SPEAKER_08,También si pero con mi grupo también puedo usar computadora porque van a estar en google drive pero
0:35:46,0:35:58,SPEAKER_02,Todos van a ser al mismo tiempo en grupos una persona pequeños todos van a ser al mismo tiempo
0:35:58,0:36:00,SPEAKER_08,Sus amigos
0:36:00,0:36:04,SPEAKER_09,Si porque tienen muchas son repetidas
0:36:04,0:36:10,SPEAKER_10,Podemos hacerlo o en nuestro grupo o el mio con el mio
0:36:10,0:36:12,SPEAKER_08,Oh podemos cambiar
0:36:12,0:36:26,SPEAKER_05,"Oh hablamos de eso hablamos de eso dijimos que cada grupo cada grupo puede decidir si quieren cambiar o si quieren quedarse con su grupo con el grupo que van a ver hoy por ejemplo, no sé si Manuel va a venir"
0:36:26,0:36:28,SPEAKER_10,Si solo lo hago
0:36:28,0:36:32,SPEAKER_05,Podemos decidir en nuestro grupo si quieren
0:36:34,0:36:40,SPEAKER_08,"Y tenemos las cámaras, ellos se encantan de ir a través y han descubierto videos hay muchos videos"
0:36:40,0:37:08,SPEAKER_09,"Pero hay que capturarlo los investigadores o bien grabarlo con el teléfono o film notes tomando film notes porque se va, se olvida fíjate hasta hoy, ahora, se van perdiendo detalles yo tengo que volver a la grabación para oír algunas cosas que dijeron si podéis grabar o tomar notas porque es multitasking has prestado atención a los niños y a las revistas"
0:37:08,0:37:12,SPEAKER_10,A veces olvido lo siento
0:37:12,0:37:20,SPEAKER_07,"Super importante perdón, es que estaba andrés tenía que responder algo ¿están hablando de la próxima sesión?"
0:37:20,0:37:32,SPEAKER_09,"Mañana, sí porque la idea es moving forward is to create stop motion animations right Joe? Stop motion animations"
0:37:32,0:37:40,SPEAKER_07,Porque sean mis preguntas como los next steps después de hoy día porque también sería buenísimo que pudieran escribir un poco
0:37:40,0:37:44,SPEAKER_09,We have a handout mañana?
0:37:44,0:37:46,SPEAKER_10,"Sí, creo que sí"
0:37:46,0:38:06,SPEAKER_05,"We have what? A handout? Yes, I will print it con preguntas van a dibujar en uno de sus cuadros y Belén tuvo la idea de que esos dibujos vamos a pegar todos en un cartel explicando su momento favorito de Caminitos"
0:38:06,0:38:08,SPEAKER_09,Su momento favorito
0:38:08,0:38:10,SPEAKER_10,We talked about a structure
0:38:10,0:38:22,SPEAKER_05,What was the structure? We are going to talk in the group first what was their favorite moment then they are going to look at the pictures then they are going to work with partners and explain
0:38:22,0:38:28,SPEAKER_10,What they drew what their favorite moment was draw and label
0:38:38,0:38:42,SPEAKER_11,Slow down that moment
0:38:42,0:38:46,SPEAKER_05,"Yeah, but it was more like what was their favorite moment"
0:38:46,0:38:50,SPEAKER_09,Their favorite moment in the work because it needs to be
0:38:50,0:38:54,SPEAKER_05,Something that is important you can move
0:38:54,0:38:58,SPEAKER_11,Toward that space so you see that
0:38:58,0:39:04,SPEAKER_09,Because I've been there many times when was that? what happened? Did you arrive? did you have an appointment?
0:39:04,0:39:16,SPEAKER_11,Now elaborate a little bit in those to get a window because they might be engaging in conversations in those spaces like in the barbershop
0:39:16,0:39:18,SPEAKER_09,And we didn't capture
0:39:20,0:39:22,SPEAKER_11,"Yeah, that will be tomorrow"
0:39:22,0:39:40,SPEAKER_02,And thinking about the animations if we are going to do the 3D we need to get equipment for that yeah not just the boxes but like iPads or iPhones we need to think about what devices we are going to use and how we are going to set them up
0:39:40,0:39:48,SPEAKER_02,On tripods or we can do two dimensions the glass
0:39:48,0:40:08,SPEAKER_09,"But that would be 2D yeah i think you do 3D we will have a small box similar to the one we use for the identity or a unique probably and then they will have images, they will select some images from the community based on the site"
0:40:08,0:40:10,SPEAKER_02,As like a backdrop
0:40:10,0:40:28,SPEAKER_09,"So this is happening in the community about these three spaces that we chose by the way there are many cards dylan wanted to capture the are you talking about the menu? Talking, talking we need to eat"
0:40:28,0:40:30,SPEAKER_05,"49, 44"
0:40:30,0:40:34,SPEAKER_09,Anyway we will have the photographs that we have to bring for next week
0:40:34,0:40:38,SPEAKER_11,That kind of thing we have to send them to where we are
0:40:38,0:40:44,SPEAKER_02,"If we want to do 3D though we should probably order the tripods or I don't know, we need to figure out"
0:40:44,0:40:50,SPEAKER_09,No tripods how else do we set up how do we do it
0:40:50,0:40:52,SPEAKER_02,It needs to be upright like that
0:40:52,0:40:54,SPEAKER_08,And not move
0:40:54,0:41:02,SPEAKER_02,The cheapest ones I have seen are ones that are basically clamps that keep it on keep it still
0:41:02,0:41:06,SPEAKER_09,Straight you have seen something like that
0:41:06,0:41:16,SPEAKER_02,They have them in the thing space at TC I don't know where they got them but I can ask tonight i will ask them tonight or we can
0:41:16,0:41:18,SPEAKER_10,Stick with the 2D
0:41:18,0:41:24,SPEAKER_02,If this gets too complicated because it is next week we can stick with 2D
0:41:24,0:41:30,SPEAKER_09,But still even if we do it with 2D the idea is that we are all going to be bringing the group so it is not just one
0:41:30,0:41:32,SPEAKER_10,We would still need more plexiglass
0:41:32,0:41:34,SPEAKER_11,We would have to create
0:41:34,0:41:36,SPEAKER_09,That setup
0:41:38,0:41:48,SPEAKER_10,"I was just going to say brenda has one, has a tripod i wonder if maybe we could ask her if we could borrow it brenda is my host teacher"
0:41:48,0:42:00,SPEAKER_07,Brenda? When I was doing my TPA I had a tripod and I was missing the piece that was holding the phone so I made one out of Legos i think it was mine
0:42:00,0:42:02,SPEAKER_09,It is broken
0:42:02,0:42:20,SPEAKER_07,"No, it was mine i have several in Argentina you can build something out of Legos so you can just put the iPad that is what I am saying we can build it and then you can just put this because the camera will be up here and ideally"
0:42:20,0:42:22,SPEAKER_09,We will use our phones
0:42:22,0:42:26,SPEAKER_11,I don't know we have Legos in the office
0:42:26,0:42:28,SPEAKER_07,I have a big box
0:42:28,0:42:36,SPEAKER_09,Was it with you Paulina that we did the iGear classroom with Legos? Sabrina for sure sabrina Bones
0:42:36,0:42:38,SPEAKER_02,So we are going to use our phones?
0:42:38,0:42:42,SPEAKER_09,I think so because iPads could not be downloaded
0:42:42,0:42:46,SPEAKER_02,No and we cannot buy iPads
0:42:46,0:42:52,SPEAKER_08,"Too much time no, because we need are you comfortable"
0:42:52,0:42:56,SPEAKER_11,"With using your phones? Yes, that is fine by me"
0:42:56,0:43:00,SPEAKER_09,But what I would like to do is because it took forever
0:43:00,0:43:04,SPEAKER_11,When you did your first round it took forever to get all the children to do it
0:43:04,0:43:08,SPEAKER_00,We definitely need to do it all what is the worst thing for you to learn?
0:43:08,0:43:10,SPEAKER_11,To be a teacher
0:43:10,0:43:12,SPEAKER_05,I can bring Legos
0:43:12,0:43:14,SPEAKER_11,I have Legos
0:43:14,0:43:18,SPEAKER_09,"We will make them Friday yes, I am not there on Friday"
0:43:18,0:43:20,SPEAKER_11,Because there are going to be different sets
0:43:20,0:43:30,SPEAKER_08,"But we are not doing them next week we are not starting next week i thought we had talked about after we come back from break yes, because we have"
0:43:30,0:43:34,SPEAKER_11,Actually next week thursday and Friday is off
0:43:34,0:43:36,SPEAKER_05,So we have Tuesday and Wednesday
0:43:36,0:43:40,SPEAKER_08,But if we start what do we do next week?
0:43:40,0:43:42,SPEAKER_11,Plan it
0:43:42,0:43:46,SPEAKER_02,Plan it we can print the photographs
0:43:46,0:43:50,SPEAKER_08,And they can choose one station can be that
0:43:50,0:43:54,SPEAKER_02,"Yes, we can do three walls and then they can think of the story"
0:43:54,0:43:56,SPEAKER_11,We can do an expanded version
0:43:56,0:43:58,SPEAKER_02,Of the planning we did last time
0:43:58,0:44:06,SPEAKER_11,What is it going to be with? Clay? We are going to make little animals the props are going to be clay
0:44:06,0:44:08,SPEAKER_02,"Yes, if we can get enough clay"
0:44:08,0:44:18,SPEAKER_11,I actually don't think the dry air clay that we bought it dries very quickly i don't like it
0:44:18,0:44:20,SPEAKER_02,We need regular clay
0:44:20,0:44:26,SPEAKER_11,Not even polymer clay because the polymer is the one that you put in the oven
0:44:26,0:44:28,SPEAKER_02,You have to bake it
0:44:28,0:44:32,SPEAKER_07,What are we talking about that for? Just plain play dough
0:44:32,0:44:36,SPEAKER_01,To create the animation you remember that
0:44:36,0:44:40,SPEAKER_07,We were doing cut outs plastic
0:44:40,0:44:48,SPEAKER_09,"Yes, I get it yes the one with the yellow bottles i have some of the play dough"
0:44:48,0:44:52,SPEAKER_11,The air dry one is horrible it dries in five minutes
0:44:52,0:44:56,SPEAKER_07,Five seconds you can clean it
0:44:56,0:45:12,SPEAKER_11,But we need to we need to move capturing the images is that how it's going to work? We could bring other things we could bring the Legos and they could also add furniture to the animation
0:45:12,0:45:14,SPEAKER_02,Like with the Legos
0:45:14,0:45:18,SPEAKER_11,There are a couple of people you can't change their faces
0:45:18,0:45:22,SPEAKER_08,No they are like yellow
0:45:22,0:45:24,SPEAKER_10,They are yellow
0:45:24,0:45:38,SPEAKER_04,I think they can make their own people with the play dough and make the furniture because the people is limiting it's not representing you right they can just use
0:45:38,0:45:42,SPEAKER_11,The participants can be the characters can be
0:45:42,0:45:46,SPEAKER_09,Little boats you don't want to create
0:45:46,0:45:48,SPEAKER_10,Tiny people
0:45:48,0:45:52,SPEAKER_11,Some people do want faces
0:45:52,0:45:58,SPEAKER_09,Remember someone was smiling and made the characters cry and smile
0:45:58,0:46:00,SPEAKER_02,I think clay and Lego
0:46:00,0:46:06,SPEAKER_09,And the three photographs is going to give us a lot to play with what about the box?
0:46:06,0:46:16,SPEAKER_02,Boxes we need clay i could see my partner works at a shoe store i could ask her to get a bunch of shoe boxes
0:46:16,0:46:20,SPEAKER_09,You think she might have some? Those would be ideas
0:46:20,0:46:24,SPEAKER_07,That would give them a lot of space i don't want to worry about it
0:46:24,0:46:28,SPEAKER_06,The people who have the shoes maybe they have boxes
0:46:28,0:46:30,SPEAKER_09,Oh yeah
0:46:30,0:46:38,SPEAKER_02,We maybe should do one per group one per group? One animation because it's going to be long
0:46:38,0:47:00,SPEAKER_09,"We don't have time to do every single one not even the time, the space where do we put the boxes? 22 boxes but we have like 5 or 6 one per group a woman will also lead a group everyone leading a small group so it's a very small group of children how much would that be?"
0:47:00,0:47:02,SPEAKER_11,3 or 4 children each
