Start,End,Speaker,Text
0:00:00,0:00:04,Patricia,¿Cuántos niños son?
0:00:04,0:00:05,Belén,22.
0:00:05,0:00:06,SPEAKER_04,"¿23, no?"
0:00:06,0:00:14,Patricia,"¿Nos dará tiempo? Sí, yo espero que si salen dos grupos, se quedan dos grupos, para hacerlo un grupito bien pequeño."
0:00:16,0:00:32,Manuel,"Hay que ver también el clima, porque está abriendo y aparentemente el martes va a llover, supuestamente. Pero el miércoles no, pero en cualquier caso podemos cambiarlo para el miércoles."
0:00:32,0:00:34,Patricia,"Sí, si hubiera..."
0:00:34,0:00:38,Manuel,"Y si llueve, pues entonces se puede hacer la actividad aquí."
0:00:38,0:00:42,Patricia,En mi teléfono dice 98% de que llueva el miércoles.
0:00:42,0:00:46,Paulina,"Pero se va corriendo, yo no tomaría... no sé de qué estamos hablando, pero..."
0:00:46,0:00:47,Patricia,"Sí, se puede mover."
0:00:47,0:00:50,Paulina,"Yo lo esperaría todavía, porque a veces se va..."
0:00:50,0:01:26,Patricia,"Sí, queda una semana. Se puede cambiar. Sí, puede cambiar todavía. ¿Qué aprendimos de la comunidad? Dylan habló de un campo de béisbol, que va casi todos los días allá. Va a su casa, se cambia de ropa y se pone su uniforme profesional y se va al campo de béisbol. Y lo dibujó. Y luego dibujó la entrada del tren, ¿le llaman? El metro. Me llaman metro. El subway. A mí me encanta la entrada, 181. Me encanta, porque hay mucha vida alrededor de la entrada."
0:01:26,0:01:29,Belén,Sofía hizo el tren adentro y hizo una rata.
0:01:31,0:01:40,Patricia,"Oh, very cultural. ¿Qué otras cosas aparecieron? Oh, we have the..."
0:01:41,0:01:55,SPEAKER_04,"En nuestro grupo, sí, estábamos con Marín, Novani y Jordani, que al principio... jordani y Marín siempre hablan mucho y tienen sus opiniones, y Jeremy estaba corriendo, saliendo del..."
0:01:55,0:01:57,Patricia,"Estaba cansadito, entonces."
0:01:57,0:01:58,SPEAKER_04,"Sí, sí."
0:01:58,0:02:00,Patricia,Se paró un poquito con nosotros.
0:02:00,0:02:02,Belén,Dijo que quería estar allá.
0:02:02,0:02:03,SPEAKER_04,Sí.
0:02:04,0:02:06,Patricia,Pero allí bailaban una a la otra.
0:02:06,0:02:19,SPEAKER_04,"Le dije, ok, go, but you have to stay there. Y bueno... y bueno, empezaron a ver, a pensar un poco, y después Marín..."
0:02:19,0:02:20,Patricia,Tardó un poquito.
0:02:20,0:02:21,SPEAKER_04,"Sí, quitó..."
0:02:22,0:02:28,Patricia,"Ella empezó como, mi papá trabaja, no me acuerdo del nombre del restaurante, decía."
0:02:28,0:02:48,SPEAKER_04,"Seafood Junior, sí, que él trabaja. Hablaron de sus padres y dónde trabajan y todo eso. Y Marín quiso buscar como Google Maps, que ella conoce, y sabe que puede buscar el sitio y la dirección. Y creo que pidió a Paulina, ¿no?"
0:02:48,0:03:16,Paulina,"Y vino acá y me dijo, ¿tienes Google Maps? Y yo, sí, a ver, a ver. Me dijo, no, no, andate al McDonald's. Que no me hace más sentido, pero es la esquina que conozco. Y yo dije, el McDonald's está tapado, porque veo los negocios. Me dijo, no, no, no, camina para adelante. Y como se exasperó, porque yo estaba así como, ¿qué, qué? Avanzó hasta Broadway, giró y siguió avanzando. Y dijo, aquí, dio vuelta la cámara y se veía el local. Y dijo, ahí, ahí, ahí, ese es el local de mi papá."
0:03:23,0:03:47,SPEAKER_04,"Pero es mejor. No es mejor o peor, pero... Porque mañana... sí, planificamos, bueno, cuando hablamos, unas dos semanas, habíamos hablado que hoy veríamos los lugares que conocen, ya conocen. Y después mañana buscamos, porque yo tengo un mapa gigante de Google Maps, pero no encuentro esa impresora."
0:03:47,0:03:49,Patricia,Imprímenelo en un sitio.
0:03:49,0:03:50,SPEAKER_04,En un sitio.
0:03:50,0:03:51,Patricia,Y le das el recibo. Y lo pagamos
0:03:51,0:03:52,SPEAKER_04,"Solo no cabe tiempo, sí."
0:03:53,0:03:56,Patricia,"Pero si te da tiempo, mañana."
0:03:56,0:03:57,SPEAKER_04,Entre hoy y mañana.
0:03:58,0:03:59,Patricia,¿Qué cosa necesitas?
0:03:59,0:04:00,Belén,Yo tengo reunión a las nueve.
0:04:00,0:04:06,SPEAKER_04,"¿Color printing? Pero... �Podemos imprimir aquí? ¿Tú tienes un color printing acá? Sí, es mucho."
0:04:06,0:04:07,Patricia,Pero es grande.
0:04:07,0:04:08,SPEAKER_04,Son nueve páginas.
0:04:08,0:04:09,Belén,Está bien.
0:04:09,0:04:10,SPEAKER_04,"¿Sí, está bien?"
0:04:10,0:04:11,Belén,Sí.
0:04:11,0:04:18,SPEAKER_04,"Ok, ya tengo el archivo y todo. Te envío. Y ahí lo ponemos para que podamos... es que en la oficina se nos..."
0:04:18,0:04:23,Patricia,Ashley se compró una nueva computadora y no la han enchufado. No funciona cuando la impresora no va a...
0:04:23,0:04:28,SPEAKER_04,"Y lo quería hacerlo en Castlebridge, pero... número uno, no tuve tiempo, y número dos, creo que la impresora no estaba funcionando."
0:04:28,0:04:30,Patricia,Pero lo quieres luego pegar todo.
0:04:30,0:04:33,SPEAKER_04,"Sí, pegar todo porque son por tres, por tres."
0:04:34,0:04:38,Patricia,Y si quieres ir al sitio profesional que te lo... �Cómo se llama?
0:04:38,0:04:40,SPEAKER_04,Edexo. ¿Cómo se llama?
0:04:40,0:04:41,Belén,Staple.
0:04:41,0:04:43,SPEAKER_04,"Sí, Staple. Ah, sí, sí, sí."
0:04:43,0:04:45,Patricia,"No va a costar una fortuna, pero bueno."
0:04:45,0:04:47,SPEAKER_04,"Sí, puedo intentar."
0:04:47,0:04:48,Paulina,"No, pero si podemos pegar..."
0:04:48,0:04:50,SPEAKER_04,"De partidos al rincon. Sí, va a ser más barato y más fácil."
0:04:51,0:04:56,Belén,"Es que podemos preguntar en TC, abajo, hay un lugar que imprime."
0:04:56,0:04:57,Patricia,"Sí, en Business Center."
0:04:57,0:04:58,SPEAKER_04,Sí.
0:04:58,0:05:00,Patricia,"Bien caro, pero para una excepción."
0:05:00,0:05:05,SPEAKER_04,"Ah, ¿dónde se envía... business Center, en el Departamento. ...pastel y todo."
0:05:05,0:05:06,Belén,"Sí, ahí."
0:05:06,0:05:10,SPEAKER_04,"Sí, ahí dice. No sé si hay idea, cuánto puede... Si tú tienes tiempo, verifica, no sé."
0:05:10,0:05:14,Belén,Si me lo manda y puedo... estaré en la escuela el día entero.
0:05:14,0:05:17,Paulina,"Pues yo siento que si ya van a hacer esa inversión, sería bueno laminarlo."
0:05:18,0:05:21,SPEAKER_04,Laminator. Así pueden dibujar y pintar.
0:05:21,0:05:24,Paulina,"No solo eso, pero si no es algo como que es recurrente."
0:05:24,0:05:25,SPEAKER_04,"Ah, sí."
0:05:25,0:05:27,Paulina,"Si lo quieren usar, siguen usando."
0:05:27,0:05:31,Patricia,Ahí mismo a lo mejor se lo pueden laminar. Si merece la pena laminarlo.
0:05:31,0:05:33,SPEAKER_04,"Sí, podemos ponerlo en la pantalla."
0:05:33,0:05:36,Belén,"Sí, está bien el resumen. Te lo manda el pregunto."
0:05:36,0:05:39,SPEAKER_04,"Sí. Bueno, porque si no se proyecta en la pantalla."
0:05:39,0:05:41,Belén,Cuánto se demora también. Eso sí lo van a tener que ver.
0:05:41,0:05:45,Patricia,"Si lo llevan por la mañana, le dicen, me lo pueden llevar para exaltar dentro de dos horas."
0:05:46,0:06:07,SPEAKER_04,"Porque intenté hacerlo en la librería también, pero no pude. Goddessman Library? Sí, no funcionó. Bueno, sí, pero mañana podemos ver y también buscar en nuestros teléfonos. Sí, porque ahí podemos ver todos los bloques y todo. Y también por dónde vamos a caminar."
0:06:07,0:06:11,Patricia,¿Y cómo sería en grupo entero?
0:06:12,0:06:18,SPEAKER_04,"Entonces, podemos empezar en grupo entero y después..."
0:06:19,0:06:27,Patricia,"Pero habría que hacer en los grupos, solo tenemos un mapa. Entonces, un grupo trabaja en mapa, el otro trabaja en Google Maps o algo así, ¿no?"
0:06:27,0:06:33,SPEAKER_04,"Sí, sí, sí. Y creo que para buscar, sí, sería mejor usar el teléfono."
0:06:33,0:06:35,Patricia,¿Tienen iPads? No.
0:06:35,0:06:38,Belén,¿Pero los iPads no tienen Google Maps?
0:06:38,0:06:39,Patricia,No.
0:06:39,0:06:44,SPEAKER_04,"No, they don't have iPads. No, but we don't use them. I don't think it supports..."
0:06:45,0:06:47,Manuel,Does that Apple Maps? At least.
0:06:48,0:06:50,Joe,Google Maps should have an old version of it.
0:06:50,0:06:52,Angela,"Oh, okay."
0:06:52,0:06:54,SPEAKER_02,I don't think you could use a street.
0:06:54,0:06:59,SPEAKER_04,"But we can print out individual ones and have a big, big one. Right?"
0:06:59,0:07:05,Manuel,"We can have the big, big one at the start and be like, all right, what in general? What in general? And then when we separate, we have the small ones."
0:07:05,0:07:36,SPEAKER_04,"That's why I really wanted the big one today. We could be like, oh, yeah, what do we know? Oh, I know there's something up there. McDonald's, Chick-fil-A, Mirachito, 184, you know But I couldn't print it anywhere. Pero we can have individual because I made it to an A4, like a letter page size too. And each group could have one. And it's what I have to print tomorrow? Yeah. Don't worry about the... so then, like, what is it? I think Belén was going to try. So you're not stressed to..."
0:07:36,0:07:41,Paulina,"Oh, ok. How big would it be, like, one piece?"
0:07:41,0:07:49,SPEAKER_04,"Individual for groups would just be a letter page. But then the big one that I'm talking about, there's three pages to it."
0:07:49,0:07:53,Paulina,"And you don't want to just project it and draw over and, like, have a station by the ??"
0:07:53,0:08:04,SPEAKER_04,"That's another option. That is an option, yeah. I mean, we could do it in, you know, Google Maps. I just thought it would be cool to see, you know, a map. But we could definitely do it."
0:08:04,0:08:05,Belén,"Sí, sí."
0:08:05,0:08:13,Patricia,"No, con el mapa lo bueno es que podemos añadir, por ejemplo, post-its donde escriban sus espacios y escriban, o hagan un dibujito de cómo se sienten en ese espacio."
0:08:13,0:08:22,SPEAKER_04,"Pero cómo es difícil tener un grande para cada grupo. Tendríamos el grande, el gigante, y después cada grupo tiene uno pequeño en letter size"
0:08:23,0:08:26,Patricia,"Entonces son, ya, más copias de esos."
0:08:26,0:08:28,SPEAKER_04,"Sí, pero esto de grupos puede ser en..."
0:08:28,0:08:29,Belén,Blanco y negro.
0:08:29,0:08:32,SPEAKER_04,"Sí, negro. Blanco."
0:08:32,0:08:33,Patricia,Bueno.
